"","PROBEID","SYMBOL"
"3284","TC0100009252.hg.1",NA
"3285","TC0100009253.hg.1",NA
"3286","TC0100009256.hg.1",NA
"3287","TC0100009257.hg.1",NA
"3288","TC0100009258.hg.1",NA
"3289","TC0100009259.hg.1",NA
"3290","TC0100009261.hg.1",NA
"3291","TC0100009263.hg.1",NA
"3292","TC0100009267.hg.1",NA
"3293","TC0100009271.hg.1",NA
"3294","TC0100009272.hg.1",NA
"3295","TC0100009273.hg.1","AMY2A"
"3296","TC0100009275.hg.1",NA
"3297","TC0100009276.hg.1","AMY1A"
"3298","TC0100009276.hg.1","AMY1B"
"3299","TC0100009276.hg.1","AMY1C"
"3300","TC0100009277.hg.1",NA
"3301","TC0100009280.hg.1",NA
"3302","TC0100009284.hg.1",NA
"3303","TC0100009285.hg.1",NA
"3304","TC0100009287.hg.1",NA
"3305","TC0100009288.hg.1",NA
"3306","TC0100009295.hg.1",NA
"3307","TC0100009297.hg.1",NA
"3308","TC0100009302.hg.1",NA
"3309","TC0100009305.hg.1","PRMT6"
"3310","TC0100009306.hg.1",NA
"3311","TC0100009308.hg.1",NA
"3312","TC0100009309.hg.1",NA
"3313","TC0100009316.hg.1",NA
"3314","TC0100009317.hg.1",NA
"3315","TC0100009318.hg.1",NA
"3316","TC0100009322.hg.1",NA
"3317","TC0100009324.hg.1","EEIG2"
"3318","TC0100009330.hg.1",NA
"3319","TC0100009331.hg.1","STXBP3"
"3320","TC0100009333.hg.1","GPSM2"
"3321","TC0100009334.hg.1",NA
"3322","TC0100009339.hg.1","TMEM167B"
"3323","TC0100009341.hg.1","ELAPOR1"
"3324","TC0100009344.hg.1","SARS1"
"3325","TC0100009347.hg.1",NA
"3326","TC0100009349.hg.1",NA
"3327","TC0100009353.hg.1","ATXN7L2"
"3328","TC0100009355.hg.1","GPR61"
"3329","TC0100009357.hg.1",NA
"3330","TC0100009358.hg.1",NA
"3331","TC0100009363.hg.1",NA
"3332","TC0100009364.hg.1","CSF1"
"3333","TC0100009365.hg.1","AHCYL1"
"3334","TC0100009368.hg.1","LINC01397"
"3335","TC0100009369.hg.1",NA
"3336","TC0100009372.hg.1",NA
"3337","TC0100009380.hg.1",NA
"3338","TC0100009385.hg.1",NA
"3339","TC0100009387.hg.1","CYMP"
"3340","TC0100009388.hg.1",NA
"3341","TC0100009391.hg.1",NA
"3342","TC0100009393.hg.1",NA
"3343","TC0100009394.hg.1","CD53"
"3344","TC0100009395.hg.1",NA
"3345","TC0100009396.hg.1",NA
"3346","TC0100009397.hg.1",NA
"3347","TC0100009398.hg.1",NA
"3348","TC0100009400.hg.1",NA
"3349","TC0100009402.hg.1","CEPT1"
"3350","TC0100009406.hg.1","CHIA"
"3351","TC0100009408.hg.1","CIMAP3"
"3352","TC0100009409.hg.1",NA
"3353","TC0100009410.hg.1",NA
"3354","TC0100009412.hg.1",NA
"3355","TC0100009413.hg.1",NA
"3356","TC0100009414.hg.1","ATP5PB"
"3357","TC0100009415.hg.1",NA
"3358","TC0100009419.hg.1",NA
"3359","TC0100009421.hg.1",NA
"3360","TC0100009422.hg.1",NA
"3361","TC0100009423.hg.1",NA
"3362","TC0100009424.hg.1",NA
"3363","TC0100009430.hg.1",NA
"3364","TC0100009432.hg.1",NA
"3365","TC0100009433.hg.1",NA
"3366","TC0100009434.hg.1",NA
"3367","TC0100009435.hg.1",NA
"3368","TC0100009436.hg.1",NA
"3369","TC0100009438.hg.1",NA
"3370","TC0100009441.hg.1","CTTNBP2NL"
"3371","TC0100009442.hg.1","WNT2B"
"3372","TC0100009444.hg.1","CAPZA1"
"3373","TC0100009445.hg.1",NA
"3374","TC0100009446.hg.1",NA
"3375","TC0100009447.hg.1",NA
"3376","TC0100009448.hg.1",NA
"3377","TC0100009449.hg.1","MOV10"
"3378","TC0100009450.hg.1",NA
"3379","TC0100009453.hg.1",NA
"3380","TC0100009456.hg.1",NA
"3381","TC0100009458.hg.1",NA
"3382","TC0100009459.hg.1",NA
"3383","TC0100009461.hg.1",NA
"3384","TC0100009463.hg.1","SLC16A1-AS1"
"3385","TC0100009465.hg.1",NA
"3386","TC0100009466.hg.1",NA
"3387","TC0100009467.hg.1",NA
"3388","TC0100009469.hg.1",NA
"3389","TC0100009472.hg.1",NA
"3390","TC0100009474.hg.1","MAGI3"
"3391","TC0100009475.hg.1",NA
"3392","TC0100009476.hg.1",NA
"3393","TC0100009479.hg.1","DCLRE1B"
"3394","TC0100009481.hg.1",NA
"3395","TC0100009482.hg.1",NA
"3396","TC0100009484.hg.1",NA
"3397","TC0100009487.hg.1",NA
"3398","TC0100009488.hg.1",NA
"3399","TC0100009491.hg.1",NA
"3400","TC0100009492.hg.1",NA
"3401","TC0100009496.hg.1",NA
"3402","TC0100009498.hg.1",NA
"3403","TC0100009501.hg.1",NA
"3404","TC0100009502.hg.1",NA
"3405","TC0100009510.hg.1",NA
"3406","TC0100009511.hg.1","TSHB"
"3407","TC0100009515.hg.1",NA
"3408","TC0100009520.hg.1",NA
"3409","TC0100009522.hg.1",NA
"3410","TC0100009524.hg.1","VANGL1"
"3411","TC0100009532.hg.1",NA
"3412","TC0100009533.hg.1",NA
"3413","TC0100009535.hg.1","MAB21L3"
"3414","TC0100009539.hg.1",NA
"3415","TC0100009542.hg.1",NA
"3416","TC0100009545.hg.1",NA
"3417","TC0100009546.hg.1",NA
"3418","TC0100009547.hg.1",NA
"3419","TC0100009549.hg.1",NA
"3420","TC0100009552.hg.1",NA
"3421","TC0100009554.hg.1",NA
"3422","TC0100009558.hg.1","PTGFRN"
"3423","TC0100009559.hg.1",NA
"3424","TC0100009561.hg.1","TTF2"
"3425","TC0100009563.hg.1",NA
"3426","TC0100009566.hg.1",NA
"3427","TC0100009567.hg.1","LINC01525"
"3428","TC0100009568.hg.1","MAN1A2"
"3429","TC0100009569.hg.1",NA
"3430","TC0100009570.hg.1",NA
"3431","TC0100009572.hg.1","TENT5C"
"3432","TC0100009573.hg.1",NA
"3433","TC0100009575.hg.1",NA
"3434","TC0100009577.hg.1",NA
"3435","TC0100009578.hg.1",NA
"3436","TC0100009579.hg.1",NA
"3437","TC0100009581.hg.1",NA
"3438","TC0100009583.hg.1",NA
"3439","TC0100009585.hg.1",NA
"3440","TC0100009587.hg.1",NA
"3441","TC0100009589.hg.1",NA
"3442","TC0100009591.hg.1",NA
"3443","TC0100009594.hg.1",NA
"3444","TC0100009597.hg.1","WARS2-AS1"
"3445","TC0100009599.hg.1",NA
"3446","TC0100009601.hg.1",NA
"3447","TC0100009606.hg.1",NA
"3448","TC0100009607.hg.1",NA
"3449","TC0100009611.hg.1","HSD3B2"
"3450","TC0100009612.hg.1",NA
"3451","TC0100009613.hg.1",NA
"3452","TC0100009614.hg.1","HSD3B1"
"3453","TC0100009616.hg.1",NA
"3454","TC0100009617.hg.1","HSD3BP4"
"3455","TC0100009618.hg.1",NA
"3456","TC0100009620.hg.1",NA
"3457","TC0100009621.hg.1","PHGDH"
"3458","TC0100009622.hg.1",NA
"3459","TC0100009627.hg.1",NA
"3460","TC0100009629.hg.1",NA
"3461","TC0100009631.hg.1",NA
"3462","TC0100009634.hg.1",NA
"3463","TC0100009636.hg.1",NA
"3464","TC0100009639.hg.1",NA
"3465","TC0100009640.hg.1",NA
"3466","TC0100009641.hg.1","NBPF8"
"3467","TC0100009645.hg.1",NA
"3468","TC0100009653.hg.1","RNVU1-4"
"3469","TC0100009653.hg.1","RNVU1-20"
"3470","TC0100009654.hg.1",NA
"3471","TC0100009655.hg.1",NA
"3472","TC0100009656.hg.1","FCGR1BP"
"3473","TC0100009658.hg.1","SRGAP2C"
"3474","TC0100009662.hg.1",NA
"3475","TC0100009666.hg.1","EMBP1"
"3476","TC0100009667.hg.1",NA
"3477","TC0100009668.hg.1",NA
"3478","TC0100009670.hg.1",NA
"3479","TC0100009671.hg.1",NA
"3480","TC0100009672.hg.1",NA
"3481","TC0100009673.hg.1",NA
"3482","TC0100009674.hg.1",NA
"3483","TC0100009675.hg.1",NA
"3484","TC0100009676.hg.1",NA
"3485","TC0100009677.hg.1",NA
"3486","TC0100009679.hg.1",NA
"3487","TC0100009680.hg.1",NA
"3488","TC0100009681.hg.1",NA
"3489","TC0100009684.hg.1",NA
"3490","TC0100009687.hg.1",NA
"3491","TC0100009689.hg.1",NA
"3492","TC0100009690.hg.1",NA
"3493","TC0100009691.hg.1",NA
"3494","TC0100009692.hg.1",NA
"3495","TC0100009694.hg.1",NA
"3496","TC0100009698.hg.1",NA
"3497","TC0100009700.hg.1","SRGAP2D"
"3498","TC0100009702.hg.1",NA
"3499","TC0100009703.hg.1",NA
"3500","TC0100009704.hg.1",NA
"3501","TC0100009705.hg.1",NA
"3502","TC0100009706.hg.1",NA
"3503","TC0100009707.hg.1","RNVU1-15"
"3504","TC0100009711.hg.1",NA
"3505","TC0100009712.hg.1",NA
"3506","TC0100009713.hg.1",NA
"3507","TC0100009715.hg.1","PPIAL4E"
"3508","TC0100009715.hg.1","PPIAL4D"
"3509","TC0100009715.hg.1","PPIAL4F"
"3510","TC0100009716.hg.1","SRGAP2-AS1"
"3511","TC0100009717.hg.1",NA
"3512","TC0100009718.hg.1","LOC101060524"
"3513","TC0100009718.hg.1","DRD5P2"
"3514","TC0100009719.hg.1","LSP1P5"
"3515","TC0100009721.hg.1",NA
"3516","TC0100009722.hg.1",NA
"3517","TC0100009723.hg.1","FAM72D"
"3518","TC0100009724.hg.1",NA
"3519","TC0100009725.hg.1",NA
"3520","TC0100009726.hg.1",NA
"3521","TC0100009727.hg.1",NA
"3522","TC0100009729.hg.1",NA
"3523","TC0100009730.hg.1",NA
"3524","TC0100009731.hg.1","RNVU1-14"
"3525","TC0100009732.hg.1",NA
"3526","TC0100009734.hg.1",NA
"3527","TC0100009736.hg.1",NA
"3528","TC0100009738.hg.1","GPR89A"
"3529","TC0100009740.hg.1",NA
"3530","TC0100009741.hg.1",NA
"3531","TC0100009742.hg.1","CD160"
"3532","TC0100009744.hg.1",NA
"3533","TC0100009745.hg.1","POLR3C"
"3534","TC0100009751.hg.1",NA
"3535","TC0100009754.hg.1","LINC01719"
"3536","TC0100009755.hg.1",NA
"3537","TC0100009756.hg.1",NA
"3538","TC0100009760.hg.1","NUDT4P2"
"3539","TC0100009760.hg.1","NUDT4"
"3540","TC0100009761.hg.1",NA
"3541","TC0100009763.hg.1",NA
"3542","TC0100009764.hg.1",NA
"3543","TC0100009765.hg.1",NA
"3544","TC0100009771.hg.1",NA
"3545","TC0100009772.hg.1",NA
"3546","TC0100009774.hg.1",NA
"3547","TC0100009776.hg.1","PDIA3P1"
"3548","TC0100009778.hg.1",NA
"3549","TC0100009779.hg.1",NA
"3550","TC0100009781.hg.1",NA
"3551","TC0100009783.hg.1",NA
"3552","TC0100009784.hg.1",NA
"3553","TC0100009785.hg.1",NA
"3554","TC0100009786.hg.1",NA
"3555","TC0100009788.hg.1","BCL9"
"3556","TC0100009789.hg.1",NA
"3557","TC0100009790.hg.1",NA
"3558","TC0100009791.hg.1",NA
"3559","TC0100009792.hg.1",NA
"3560","TC0100009799.hg.1","GJA8"
"3561","TC0100009800.hg.1","GPR89B"
"3562","TC0100009800.hg.1","GPR89A"
"3563","TC0100009801.hg.1",NA
"3564","TC0100009802.hg.1",NA
"3565","TC0100009806.hg.1",NA
"3566","TC0100009809.hg.1",NA
"3567","TC0100009810.hg.1",NA
"3568","TC0100009812.hg.1",NA
"3569","TC0100009814.hg.1",NA
"3570","TC0100009816.hg.1",NA
"3571","TC0100009817.hg.1",NA
"3572","TC0100009818.hg.1",NA
"3573","TC0100009820.hg.1",NA
"3574","TC0100009821.hg.1",NA
"3575","TC0100009823.hg.1",NA
"3576","TC0100009824.hg.1","MIR6077"
"3577","TC0100009826.hg.1","RNVU1-3"
"3578","TC0100009830.hg.1",NA
"3579","TC0100009831.hg.1",NA
"3580","TC0100009833.hg.1","NUDT4"
"3581","TC0100009833.hg.1","NUDT4P2"
"3582","TC0100009834.hg.1",NA
"3583","TC0100009837.hg.1","PDE4DIP"
"3584","TC0100009837.hg.1","LOC653513"
"3585","TC0100009838.hg.1",NA
"3586","TC0100009841.hg.1",NA
"3587","TC0100009842.hg.1",NA
"3588","TC0100009844.hg.1",NA
"3589","TC0100009845.hg.1",NA
"3590","TC0100009846.hg.1",NA
"3591","TC0100009848.hg.1",NA
"3592","TC0100009849.hg.1",NA
"3593","TC0100009850.hg.1",NA
"3594","TC0100009852.hg.1",NA
"3595","TC0100009854.hg.1",NA
"3596","TC0100009856.hg.1",NA
"3597","TC0100009859.hg.1",NA
"3598","TC0100009860.hg.1",NA
"3599","TC0100009862.hg.1",NA
"3600","TC0100009864.hg.1",NA
"3601","TC0100009866.hg.1","FCGR1A"
"3602","TC0100009869.hg.1",NA
"3603","TC0100009870.hg.1","H4C15"
"3604","TC0100009870.hg.1","H4C14"
"3605","TC0100009871.hg.1",NA
"3606","TC0100009872.hg.1",NA
"3607","TC0100009873.hg.1",NA
"3608","TC0100009874.hg.1",NA
"3609","TC0100009875.hg.1",NA
"3610","TC0100009876.hg.1","H2AC18"
"3611","TC0100009876.hg.1","H2AC19"
"3612","TC0100009877.hg.1","H3C15"
"3613","TC0100009877.hg.1","H3C14"
"3614","TC0100009878.hg.1",NA
"3615","TC0100009879.hg.1",NA
"3616","TC0100009880.hg.1","H2AC20"
"3617","TC0100009882.hg.1",NA
"3618","TC0100009883.hg.1",NA
"3619","TC0100009886.hg.1",NA
"3620","TC0100009887.hg.1",NA
"3621","TC0100009888.hg.1",NA
"3622","TC0100009889.hg.1","VPS45"
"3623","TC0100009890.hg.1",NA
"3624","TC0100009896.hg.1",NA
"3625","TC0100009899.hg.1","C1orf54"
"3626","TC0100009900.hg.1","CIART"
"3627","TC0100009901.hg.1","MRPS21"
"3628","TC0100009902.hg.1","PRPF3"
"3629","TC0100009903.hg.1","RPRD2"
"3630","TC0100009904.hg.1",NA
"3631","TC0100009906.hg.1",NA
"3632","TC0100009907.hg.1","TARS2"
"3633","TC0100009907.hg.1","MIR6878"
"3634","TC0100009908.hg.1","ECM1"
"3635","TC0100009909.hg.1","FALEC"
"3636","TC0100009910.hg.1",NA
"3637","TC0100009911.hg.1",NA
"3638","TC0100009912.hg.1",NA
"3639","TC0100009917.hg.1",NA
"3640","TC0100009919.hg.1",NA
"3641","TC0100009922.hg.1",NA
"3642","TC0100009926.hg.1",NA
"3643","TC0100009927.hg.1",NA
"3644","TC0100009930.hg.1",NA
"3645","TC0100009931.hg.1",NA
"3646","TC0100009932.hg.1",NA
"3647","TC0100009933.hg.1",NA
"3648","TC0100009934.hg.1","ANXA9"
"3649","TC0100009936.hg.1","BNIPL"
"3650","TC0100009937.hg.1","C1orf56"
"3651","TC0100009938.hg.1","MLLT11"
"3652","TC0100009939.hg.1","GABPB2"
"3653","TC0100009942.hg.1",NA
"3654","TC0100009943.hg.1","SCNM1"
"3655","TC0100009943.hg.1","TNFAIP8L2"
"3656","TC0100009943.hg.1","TNFAIP8L2-SCNM1"
"3657","TC0100009944.hg.1","PIP5K1A"
"3658","TC0100009945.hg.1",NA
"3659","TC0100009947.hg.1",NA
"3660","TC0100009948.hg.1",NA
"3661","TC0100009949.hg.1","PSMD4"
"3662","TC0100009953.hg.1",NA
"3663","TC0100009954.hg.1","RFX5-AS1"
"3664","TC0100009955.hg.1","PSMB4"
"3665","TC0100009956.hg.1",NA
"3666","TC0100009957.hg.1",NA
"3667","TC0100009958.hg.1","CGN"
"3668","TC0100009960.hg.1","MIR554"
"3669","TC0100009961.hg.1",NA
"3670","TC0100009966.hg.1",NA
"3671","TC0100009967.hg.1",NA
"3672","TC0100009968.hg.1",NA
"3673","TC0100009971.hg.1",NA
"3674","TC0100009974.hg.1","OAZ3"
"3675","TC0100009979.hg.1",NA
"3676","TC0100009981.hg.1",NA
"3677","TC0100009982.hg.1",NA
"3678","TC0100009983.hg.1",NA
"3679","TC0100009988.hg.1",NA
"3680","TC0100009990.hg.1",NA
"3681","TC0100009991.hg.1",NA
"3682","TC0100009992.hg.1",NA
"3683","TC0100009997.hg.1",NA
"3684","TC0100009998.hg.1","LCE2D"
"3685","TC0100010003.hg.1","KPLCE"
"3686","TC0100010006.hg.1","KPRP"
"3687","TC0100010009.hg.1","LCE1D"
"3688","TC0100010010.hg.1","LCE1A"
"3689","TC0100010012.hg.1","SMCP"
"3690","TC0100010015.hg.1",NA
"3691","TC0100010017.hg.1","SPRR1A"
"3692","TC0100010018.hg.1","SPRR3"
"3693","TC0100010020.hg.1","SPRR1B"
"3694","TC0100010021.hg.1",NA
"3695","TC0100010023.hg.1","LOC101928009"
"3696","TC0100010024.hg.1","LELP1"
"3697","TC0100010031.hg.1",NA
"3698","TC0100010034.hg.1",NA
"3699","TC0100010037.hg.1",NA
"3700","TC0100010038.hg.1",NA
"3701","TC0100010042.hg.1",NA
"3702","TC0100010045.hg.1",NA
"3703","TC0100010046.hg.1","SNAPIN"
"3704","TC0100010047.hg.1","NPR1"
"3705","TC0100010048.hg.1",NA
"3706","TC0100010051.hg.1","LOC343052"
"3707","TC0100010056.hg.1",NA
"3708","TC0100010057.hg.1",NA
"3709","TC0100010058.hg.1","CREB3L4"
"3710","TC0100010059.hg.1",NA
"3711","TC0100010064.hg.1",NA
"3712","TC0100010068.hg.1","HAX1"
"3713","TC0100010070.hg.1",NA
"3714","TC0100010075.hg.1","ATP8B2"
"3715","TC0100010076.hg.1",NA
"3716","TC0100010078.hg.1","IL6R"
"3717","TC0100010079.hg.1",NA
"3718","TC0100010082.hg.1","TDRD10"
"3719","TC0100010083.hg.1",NA
"3720","TC0100010086.hg.1",NA
"3721","TC0100010088.hg.1",NA
"3722","TC0100010092.hg.1",NA
"3723","TC0100010093.hg.1",NA
"3724","TC0100010095.hg.1",NA
"3725","TC0100010099.hg.1",NA
"3726","TC0100010100.hg.1","CKS1B"
"3727","TC0100010102.hg.1","FLAD1"
"3728","TC0100010104.hg.1","ZBTB7B"
"3729","TC0100010106.hg.1",NA
"3730","TC0100010110.hg.1",NA
"3731","TC0100010111.hg.1","EFNA1"
"3732","TC0100010112.hg.1","SLC50A1"
"3733","TC0100010113.hg.1",NA
"3734","TC0100010114.hg.1",NA
"3735","TC0100010116.hg.1",NA
"3736","TC0100010118.hg.1","MIR92B"
"3737","TC0100010120.hg.1",NA
"3738","TC0100010122.hg.1",NA
"3739","TC0100010123.hg.1","FDPS"
"3740","TC0100010124.hg.1","RUSC1"
"3741","TC0100010126.hg.1","POU5F1P4"
"3742","TC0100010130.hg.1",NA
"3743","TC0100010131.hg.1",NA
"3744","TC0100010137.hg.1","MSTO2P"
"3745","TC0100010139.hg.1",NA
"3746","TC0100010140.hg.1","SYT11"
"3747","TC0100010141.hg.1",NA
"3748","TC0100010143.hg.1",NA
"3749","TC0100010144.hg.1","RXFP4"
"3750","TC0100010145.hg.1",NA
"3751","TC0100010146.hg.1",NA
"3752","TC0100010147.hg.1",NA
"3753","TC0100010148.hg.1","LAMTOR2"
"3754","TC0100010149.hg.1","RAB25"
"3755","TC0100010150.hg.1",NA
"3756","TC0100010151.hg.1",NA
"3757","TC0100010153.hg.1",NA
"3758","TC0100010154.hg.1",NA
"3759","TC0100010155.hg.1","SEMA4A"
"3760","TC0100010156.hg.1",NA
"3761","TC0100010159.hg.1","SLC25A44"
"3762","TC0100010160.hg.1",NA
"3763","TC0100010162.hg.1",NA
"3764","TC0100010163.hg.1",NA
"3765","TC0100010165.hg.1",NA
"3766","TC0100010167.hg.1","TSACC"
"3767","TC0100010168.hg.1","RHBG"
"3768","TC0100010171.hg.1",NA
"3769","TC0100010173.hg.1",NA
"3770","TC0100010176.hg.1",NA
"3771","TC0100010179.hg.1",NA
"3772","TC0100010181.hg.1",NA
"3773","TC0100010182.hg.1",NA
"3774","TC0100010183.hg.1",NA
"3775","TC0100010185.hg.1","NAXE"
"3776","TC0100010186.hg.1",NA
"3777","TC0100010188.hg.1","BCAN"
"3778","TC0100010191.hg.1",NA
"3779","TC0100010195.hg.1",NA
"3780","TC0100010196.hg.1","NTRK1"
"3781","TC0100010199.hg.1",NA
"3782","TC0100010200.hg.1",NA
"3783","TC0100010205.hg.1",NA
"3784","TC0100010206.hg.1",NA
"3785","TC0100010208.hg.1",NA
"3786","TC0100010212.hg.1",NA
"3787","TC0100010213.hg.1",NA
"3788","TC0100010214.hg.1",NA
"3789","TC0100010217.hg.1",NA
"3790","TC0100010218.hg.1","KIRREL1"
"3791","TC0100010221.hg.1",NA
"3792","TC0100010222.hg.1",NA
"3793","TC0100010226.hg.1",NA
"3794","TC0100010228.hg.1","CD1A"
"3795","TC0100010230.hg.1","CD1C"
"3796","TC0100010232.hg.1",NA
"3797","TC0100010233.hg.1","OR10K1"
"3798","TC0100010241.hg.1","MNDA"
"3799","TC0100010244.hg.1","IFI16"
"3800","TC0100010247.hg.1",NA
"3801","TC0100010249.hg.1",NA
"3802","TC0100010250.hg.1",NA
"3803","TC0100010251.hg.1",NA
"3804","TC0100010253.hg.1",NA
"3805","TC0100010254.hg.1",NA
"3806","TC0100010255.hg.1",NA
"3807","TC0100010256.hg.1","OR10J1"
"3808","TC0100010258.hg.1",NA
"3809","TC0100010262.hg.1",NA
"3810","TC0100010264.hg.1",NA
"3811","TC0100010267.hg.1","DUSP23"
"3812","TC0100010270.hg.1",NA
"3813","TC0100010274.hg.1",NA
"3814","TC0100010276.hg.1","LINC01133"
"3815","TC0100010278.hg.1",NA
"3816","TC0100010281.hg.1","ATP1A2"
"3817","TC0100010284.hg.1","PEA15"
"3818","TC0100010286.hg.1",NA
"3819","TC0100010288.hg.1",NA
"3820","TC0100010289.hg.1",NA
"3821","TC0100010290.hg.1",NA
"3822","TC0100010291.hg.1",NA
"3823","TC0100010293.hg.1",NA
"3824","TC0100010294.hg.1","SUMO1P3"
"3825","TC0100010295.hg.1",NA
"3826","TC0100010301.hg.1","VANGL2"
"3827","TC0100010302.hg.1",NA
"3828","TC0100010303.hg.1",NA
"3829","TC0100010307.hg.1",NA
"3830","TC0100010309.hg.1",NA
"3831","TC0100010311.hg.1",NA
"3832","TC0100010316.hg.1",NA
"3833","TC0100010317.hg.1",NA
"3834","TC0100010318.hg.1",NA
"3835","TC0100010320.hg.1","LOC101928372"
"3836","TC0100010321.hg.1",NA
"3837","TC0100010322.hg.1",NA
"3838","TC0100010323.hg.1",NA
"3839","TC0100010324.hg.1",NA
"3840","TC0100010325.hg.1",NA
"3841","TC0100010327.hg.1",NA
"3842","TC0100010328.hg.1",NA
"3843","TC0100010331.hg.1","KLHDC9"
"3844","TC0100010332.hg.1","NIT1"
"3845","TC0100010333.hg.1",NA
"3846","TC0100010334.hg.1","UFC1"
"3847","TC0100010335.hg.1","USP21"
"3848","TC0100010336.hg.1","PPOX"
"3849","TC0100010338.hg.1",NA
"3850","TC0100010339.hg.1",NA
"3851","TC0100010340.hg.1","NDUFS2"
"3852","TC0100010341.hg.1","FCER1G"
"3853","TC0100010343.hg.1","TOMM40L"
"3854","TC0100010343.hg.1","MIR5187"
"3855","TC0100010344.hg.1",NA
"3856","TC0100010346.hg.1",NA
"3857","TC0100010347.hg.1","SDHC"
"3858","TC0100010348.hg.1",NA
"3859","TC0100010350.hg.1",NA
"3860","TC0100010352.hg.1",NA
"3861","TC0100010360.hg.1","HSPA6"
"3862","TC0100010361.hg.1",NA
"3863","TC0100010362.hg.1","HSPA7"
"3864","TC0100010365.hg.1","FCRLA"
"3865","TC0100010367.hg.1",NA
"3866","TC0100010368.hg.1","DUSP12"
"3867","TC0100010369.hg.1","ATF6"
"3868","TC0100010371.hg.1",NA
"3869","TC0100010374.hg.1","MIR4654"
"3870","TC0100010378.hg.1",NA
"3871","TC0100010383.hg.1",NA
"3872","TC0100010387.hg.1","DDR2"
"3873","TC0100010389.hg.1","HSD17B7"
"3874","TC0100010392.hg.1",NA
"3875","TC0100010393.hg.1","RGS4"
"3876","TC0100010395.hg.1",NA
"3877","TC0100010397.hg.1","NUF2"
"3878","TC0100010399.hg.1",NA
"3879","TC0100010405.hg.1",NA
"3880","TC0100010406.hg.1",NA
"3881","TC0100010408.hg.1",NA
"3882","TC0100010409.hg.1",NA
"3883","TC0100010413.hg.1",NA
"3884","TC0100010416.hg.1","PBX1"
"3885","TC0100010418.hg.1",NA
"3886","TC0100010419.hg.1",NA
"3887","TC0100010420.hg.1",NA
"3888","TC0100010421.hg.1",NA
"3889","TC0100010422.hg.1",NA
"3890","TC0100010423.hg.1",NA
"3891","TC0100010424.hg.1",NA
"3892","TC0100010426.hg.1",NA
"3893","TC0100010428.hg.1",NA
"3894","TC0100010429.hg.1",NA
"3895","TC0100010431.hg.1",NA
"3896","TC0100010432.hg.1",NA
"3897","TC0100010434.hg.1",NA
"3898","TC0100010435.hg.1",NA
"3899","TC0100010436.hg.1",NA
"3900","TC0100010437.hg.1",NA
"3901","TC0100010440.hg.1",NA
"3902","TC0100010442.hg.1",NA
"3903","TC0100010443.hg.1",NA
"3904","TC0100010445.hg.1",NA
"3905","TC0100010446.hg.1",NA
"3906","TC0100010448.hg.1",NA
"3907","TC0100010449.hg.1",NA
"3908","TC0100010451.hg.1","LRRC52"
"3909","TC0100010454.hg.1","MGST3"
"3910","TC0100010455.hg.1",NA
"3911","TC0100010456.hg.1",NA
"3912","TC0100010458.hg.1",NA
"3913","TC0100010459.hg.1",NA
"3914","TC0100010461.hg.1","LOC440700"
"3915","TC0100010466.hg.1",NA
"3916","TC0100010467.hg.1",NA
"3917","TC0100010468.hg.1",NA
"3918","TC0100010469.hg.1",NA
"3919","TC0100010472.hg.1",NA
"3920","TC0100010473.hg.1",NA
"3921","TC0100010474.hg.1",NA
"3922","TC0100010475.hg.1",NA
"3923","TC0100010476.hg.1",NA
"3924","TC0100010479.hg.1",NA
"3925","TC0100010480.hg.1",NA
"3926","TC0100010482.hg.1",NA
"3927","TC0100010485.hg.1",NA
"3928","TC0100010487.hg.1",NA
"3929","TC0100010489.hg.1",NA
"3930","TC0100010490.hg.1",NA
"3931","TC0100010491.hg.1",NA
"3932","TC0100010493.hg.1",NA
"3933","TC0100010494.hg.1",NA
"3934","TC0100010499.hg.1","POU2F1"
"3935","TC0100010501.hg.1",NA
"3936","TC0100010502.hg.1",NA
"3937","TC0100010504.hg.1",NA
"3938","TC0100010505.hg.1",NA
"3939","TC0100010506.hg.1",NA
"3940","TC0100010507.hg.1",NA
"3941","TC0100010508.hg.1",NA
"3942","TC0100010509.hg.1",NA
"3943","TC0100010510.hg.1","RCSD1"
"3944","TC0100010511.hg.1",NA
"3945","TC0100010514.hg.1","MPZL1"
"3946","TC0100010518.hg.1","DCAF6"
"3947","TC0100010519.hg.1","MIR1255B2"
"3948","TC0100010520.hg.1",NA
"3949","TC0100010522.hg.1","TIPRL"
"3950","TC0100010524.hg.1",NA
"3951","TC0100010526.hg.1","TBX19"
"3952","TC0100010528.hg.1",NA
"3953","TC0100010530.hg.1",NA
"3954","TC0100010531.hg.1",NA
"3955","TC0100010532.hg.1","XCL1"
"3956","TC0100010534.hg.1","LINC00626"
"3957","TC0100010541.hg.1",NA
"3958","TC0100010543.hg.1","ATP1B1"
"3959","TC0100010544.hg.1",NA
"3960","TC0100010545.hg.1",NA
"3961","TC0100010546.hg.1","BLZF1"
"3962","TC0100010547.hg.1",NA
"3963","TC0100010548.hg.1",NA
"3964","TC0100010550.hg.1",NA
"3965","TC0100010551.hg.1",NA
"3966","TC0100010552.hg.1",NA
"3967","TC0100010553.hg.1","FIRRM"
"3968","TC0100010555.hg.1",NA
"3969","TC0100010556.hg.1",NA
"3970","TC0100010558.hg.1",NA
"3971","TC0100010559.hg.1","NTMT2"
"3972","TC0100010561.hg.1",NA
"3973","TC0100010562.hg.1",NA
