SYMBOL,EH031TC,EH072TC,EH113TC,EH041TT,EH082TT,EH123TT,EH011SC,EH052SC,EH093SC,EH021ST,EH062ST,EH103ST
MIR4421,3.73710950806177,3.3927680773768,2.43617196082275,2.69609082116351,3.14458092169037,2.94509724172682,2.76661993872291,3.13653450840251,3.16508825935449,3.1456215143818,2.48090787161633,3.2236441093817
MIR4422,3.25328427896724,3.66564859385701,3.69128167031665,3.19626053879183,3.10371011027858,3.9235998763886,3.43803328312392,2.82277176564176,2.96996927885096,2.79441979059414,2.85072109132478,4.16946851673479
MIR4426,11.13260592537,10.8116014745069,11.1958173922104,10.7082458484285,11.0293754741354,11.1121499731738,11.2077917407936,11.2429542465644,10.7421028138599,11.3696042102534,11.3289375850016,11.0294775755683
MIR4427,1.56075364793262,1.24727933850537,1.08055757896018,1.75333801662078,1.34588157283454,1.81682015875062,1.41347418246889,2.16290514536963,1.35584179272731,1.28856898809922,2.25445119457301,1.36417121129483
MIR4429,3.25677875664215,3.94917289668294,3.90156593451059,4.0638978238476,3.72170883209245,3.78950278528798,3.44020716155954,3.61372334167713,3.84721477235812,3.91356991156197,3.36226496055424,3.15931905030494
MIR4432,3.54392503955931,3.42691224924975,3.61510657471731,3.86658672828909,2.73738348325651,3.7387061556294,3.34496647401507,3.55523523348525,2.73351290657581,3.77946961706854,3.21332899694514,3.13674119077413
MIR4434,1.77456534261086,1.42568968911285,1.16859641892578,1.5321147954292,1.17873370367945,1.10532035003929,1.58446505324198,1.72813423575617,1.46255891425182,2.0227375343675,1.79677695811186,1.82524762396835
MIR4435-2HG,8.03818795048235,8.10302879261753,8.49844404295015,8.53039077204276,8.48733463873187,8.47192437554652,8.17488864146543,8.14714347178601,7.67339054947766,8.5558898831197,8.28123038779344,8.4577989482795
MIR4436B1,6.569268384217365,7.1991910740244105,6.857339399513259,6.815544694844885,6.457110256208,6.477265434308006,6.618536406010286,6.287300862514559,7.02450368147854,6.291081339211195,6.0547929332717,6.607533638913085
MIR4436B2,6.569268384217365,7.1991910740244105,6.857339399513259,6.815544694844885,6.457110256208,6.477265434308006,6.618536406010286,6.287300862514559,7.02450368147854,6.291081339211195,6.0547929332717,6.607533638913085
MIR4439,1.92534412334933,1.52431881287388,1.46746615132594,1.72064920842201,1.72816646001927,1.90013543756306,1.87285368323659,1.22987289099204,1.48402446359927,1.37389110496706,1.80807190419921,1.01940946459479
MIR4441,4.64281099617947,4.24226415870293,5.07156129221988,4.20055645662405,3.69239964436663,3.94653914949232,4.65008469408186,4.73883916515847,4.43786715850594,4.02395948151043,4.66843042089658,4.65774051165059
MIR4443,4.35890895253246,4.57571937132639,4.28934897425089,4.27683780317514,4.54792758650578,4.46832084475163,4.31038874208968,3.59316182064678,4.73294360954724,4.01000495967844,4.1579535710727,4.71505111646747
MIR4444-1,9.7338456061348,9.19850444663634,8.89543831367949,10.0252666435793,9.81965592962126,9.76604479577823,9.5335895101136,9.26266980886648,9.76015024972185,9.58527234411184,9.51668342785336,9.70378307468485
MIR4444-2,9.7338456061348,9.19850444663634,8.89543831367949,10.0252666435793,9.81965592962126,9.76604479577823,9.5335895101136,9.26266980886648,9.76015024972185,9.58527234411184,9.51668342785336,9.70378307468485
MIR4449,9.32939620898049,8.64635578923765,9.24742343290177,9.3824917535778,9.06107484034941,9.37857906178308,10.5464120895843,9.8957389950683,10.465271208726,9.88714625682632,9.81426054343993,9.99766037897471
MIR4450,6.32288453023292,6.68316572094831,6.66705696380127,6.58252160293783,6.36585802461378,6.04291747317668,6.19912361007752,5.93304600250001,6.8289085881842,6.09459316533814,6.31849586872938,6.40244001393973
MIR4451,4.2976365367331,4.32057217881273,4.50068897236431,4.37865573669612,4.18042477218435,4.64219400518831,3.92924876452752,4.00835234773292,3.80944120775364,4.2976365367331,3.80040559240453,4.1070379084729
MIR4454,8.07076163103562,7.99744546743396,7.68760025964878,7.46900613348562,7.59375302122814,7.53548782187419,7.9753987989288,8.36498453466597,7.50270553173085,7.99538562925815,7.69524858560184,7.31422672152734
MIR4457,1.77295737818305,1.29241600032896,1.72119809651496,1.81138645519603,1.81541509901645,1.89465034341618,2.46646705549207,2.80154288109636,1.99372833586261,2.20334687751272,2.16587195546858,2.31325297536752
MIR4460,2.33846001136794,1.94020299139397,1.8832053017581,1.82520352166034,1.95301750102241,2.65674359661795,2.38230089931193,1.73454407931887,2.26698209043564,2.8539110036119,2.26166652619259,1.85096736744929
MIR4466,7.57031204140081,7.9145026347613,8.02878686506277,7.61402893353076,7.58662715783222,7.58887403060748,7.7961745557159,7.28092082408342,7.81439257469911,7.11328489074535,7.19205207257686,7.69061539154405
MIR4468,4.34750448487187,3.9022701691929,3.9921277220303,4.29778410174099,3.91194751993347,3.80643706574988,3.86828480970336,4.13151512791853,4.03850925845943,4.31955121061665,4.27724812525188,4.49474188980385
MIR4469,6.35244752448103,5.15310350695079,5.00871228790662,6.41920625626193,6.56416381733836,6.48073658320167,8.05356645586383,8.1510489215495,8.00245944215016,8.69615372650133,8.61074900930391,7.92812746170949
MIR4473,2.75110514161094,3.07838124575038,2.81588757755926,2.4429235330564,3.21714656496371,2.30060695581552,2.9437340856997,3.39549125007879,2.50361923149653,2.3599662369138,2.07236039106012,2.45815449822854
MIR4477A,2.0052416971241,1.61077993581221,1.47942129814859,1.38425720923345,1.57955970156363,1.52064164839703,1.29679178748401,1.96207147080821,1.45971984355265,1.89340022229927,1.80475270484139,1.37982227910395
MIR4477B,4.99124262007206,5.81460028141408,5.230880741956,5.19229762399906,5.63675354752756,5.29746781209669,5.58675016925484,5.63737825440984,5.39680068190166,5.35382314459592,5.16367697932169,5.74156494071989
MIR4479,7.8321777850337,8.44438733016746,8.48474050804902,8.06585419816362,7.87467440102867,7.93774978497433,8.08743063295813,8.15947052543519,8.30436095063552,8.18792521980343,7.74767498665397,8.31952726439919
MIR4481,5.76574184593517,5.90355981137243,6.04063422436145,5.46886127554252,5.68121361102153,5.9469480598994,5.67226077535424,5.52724956628251,5.65589172284498,5.36466482902213,5.18299259710888,6.40705220749802
MIR4482,5.07854362254304,5.1913749915477,5.3027572717582,5.13550930525038,4.12432479551558,5.00718201867083,5.69152612290527,5.88535647605928,5.17065041939507,5.91389489262794,6.2157453303623,5.6718390673282
MIR4486,4.06501006633976,4.36233883065208,4.5699921819173,4.06733959280012,4.00660182344275,4.39305015060808,4.69882628961006,3.98569761328224,4.25914140480649,4.68552650402486,4.18705136104272,3.79222803425441
MIR4488,6.40541017129423,6.73748178571444,6.93542911548561,6.56516749990822,6.56786806310411,6.08991453660051,6.56826992389108,6.01938406488475,6.60937383222363,6.25367676640669,6.0387068716929,6.45957622964346
MIR4494,4.17411079012414,3.7062386109703,4.05356364496293,3.42336011238223,3.80089530781648,3.32022267992703,3.81293986707827,4.12832184497661,4.10526956217189,3.74262880310806,4.18050334211971,3.6574943449621
MIR4498,8.03068623648239,8.04305857654373,7.80600937574105,8.56706691584509,8.38047352086085,8.31950125528651,8.57724911006874,8.5629585945815,8.59743531317507,8.39967130285008,8.35800501361923,8.32097218614175
MIR4499,3.61711779446495,3.63581418082216,3.56266580941767,3.32979064869942,3.12508404438844,3.14703678152169,3.02063265749665,3.29311791856615,3.35604578908808,3.05481931531767,2.95761613655583,3.43677935187711
MIR449A,3.41508119691819,3.2888931419041,2.66947459244412,3.0807420513316,3.62109748631859,2.99958279026265,3.49045149307755,2.67125449892113,3.45314968974233,3.00507891084611,3.16822591780837,3.34508832244944
MIR449B,4.71411547288767,4.83735001159492,4.69625171015514,4.59038080648463,4.67799862004314,4.83571259843895,4.21999663752065,4.24095932522404,4.44798337990021,4.56468011409626,5.0643216789131,4.24802897300992
MIR449C,3.17725804206275,3.70309576551074,3.55593475829922,3.76613285565418,3.5367315266441,2.9771750558072,3.39287005237008,3.09101551521193,3.47850050716791,2.68148343968239,2.97874365545249,3.37916415424552
MIR4500,2.22393794038024,2.56638068707854,1.82854141379607,1.91886382838366,1.46977514040152,1.73455702049573,2.36868425009717,3.69390580247827,2.17203164868328,2.96105845681718,4.28818013594722,2.37777154526339
MIR4500HG,2.02692728060368,2.06977288613322,2.12760270616945,2.22875998738973,1.79349904098263,1.86033575475204,2.78243303200234,2.46419233817174,2.38272862433236,2.93391293066789,2.83545952869025,2.17591602717745
